PID,Order Date,Customer Key,Sales Territory Region,Sales Order Number,Sales Order Line Number,Order Quantity,Unit Price
478,2022-02-01,14077,Canada,SO63378,1,1,9.99
478,2022-02-01,17422,Canada,SO63401,2,1,9.99
478,2022-02-04,14661,Canada,SO63575,2,1,9.99
478,2022-02-04,23083,Canada,SO63577,3,1,9.99
478,2022-02-04,18523,Canada,SO63590,2,1,9.99
478,2022-02-06,14566,Canada,SO63709,1,1,9.99
478,2022-02-22,17551,Canada,SO64765,2,1,9.99
478,2022-02-23,15478,Canada,SO64813,1,1,9.99
478,2022-02-25,14906,Canada,SO64912,1,1,9.99
478,2022-02-27,14084,Canada,SO65042,1,1,9.99
478,2022-02-28,15008,Canada,SO65348,1,1,9.99
478,2022-02-28,13423,Canada,SO65473,1,1,9.99
478,2022-02-17,11300,Canada,SO64417,3,1,9.99
478,2022-02-18,14904,Canada,SO64481,2,1,9.99
478,2022-02-20,15162,Canada,SO64633,1,1,9.99
478,2022-02-20,17539,Canada,SO64650,2,1,9.99
478,2022-02-22,17338,Canada,SO64746,1,1,9.99
478,2022-02-22,16959,Canada,SO64748,2,1,9.99
478,2022-02-10,23458,Canada,SO63970,4,1,9.99
478,2022-02-11,12074,Canada,SO64021,1,1,9.99
478,2022-02-12,14480,Canada,SO64083,1,1,9.99
478,2022-02-12,13231,Canada,SO64085,2,1,9.99
478,2022-02-14,13758,Canada,SO64201,1,1,9.99
478,2022-02-16,16098,Canada,SO64355,2,1,9.99
478,2022-02-07,16654,Canada,SO63793,2,1,9.99
478,2022-02-08,22100,Canada,SO63849,2,1,9.99
478,2022-02-09,14244,Canada,SO63900,1,1,9.99
478,2022-02-09,16000,Canada,SO63927,3,1,9.99
478,2022-02-10,11724,Canada,SO63965,1,1,9.99
478,2022-02-10,21745,Canada,SO63968,2,1,9.99
479,2022-02-02,11211,Canada,SO63429,1,1,8.99
479,2022-02-03,11185,Canada,SO63497,2,1,8.99
479,2022-02-05,13460,Canada,SO63681,2,1,8.99
479,2022-02-10,26529,Canada,SO63988,2,1,8.99
479,2022-02-11,11631,Canada,SO63997,1,1,8.99
479,2022-02-14,11501,Canada,SO64178,2,1,8.99
479,2022-02-28,22373,Canada,SO65499,2,1,8.99
479,2022-02-14,13701,Canada,SO64196,3,1,8.99
479,2022-02-14,13660,Canada,SO64236,3,1,8.99
479,2022-02-16,26640,Canada,SO64367,3,1,8.99
479,2022-02-19,24664,Canada,SO64601,4,1,8.99
479,2022-02-20,23830,Canada,SO64667,2,1,8.99
479,2022-02-26,22268,Canada,SO65015,2,1,8.99
587,2022-02-24,14871,Canada,SO64884,1,1,769.49
359,2022-02-09,16000,Canada,SO63927,1,1,2294.99
359,2022-02-16,16098,Canada,SO64355,1,1,2294.99
359,2022-02-18,15917,Canada,SO64505,1,1,2294.99
359,2022-02-21,16820,Canada,SO64712,1,1,2294.99
359,2022-02-26,16678,Canada,SO65000,1,1,2294.99
361,2022-02-05,16103,Canada,SO63668,1,1,2294.99
361,2022-02-07,16654,Canada,SO63793,1,1,2294.99
361,2022-02-11,13027,Canada,SO64036,1,1,2294.99
363,2022-02-04,15916,Canada,SO63597,1,1,2294.99
363,2022-02-13,16987,Canada,SO64156,1,1,2294.99
353,2022-02-09,15997,Canada,SO63926,1,1,2319.99
353,2022-02-10,16906,Canada,SO63979,1,1,2319.99
353,2022-02-22,16758,Canada,SO64768,1,1,2319.99
353,2022-02-28,16011,Canada,SO65133,1,1,2319.99
355,2022-02-02,13143,Canada,SO63472,1,1,2319.99
355,2022-02-09,16810,Canada,SO63931,1,1,2319.99
355,2022-02-16,16836,Canada,SO64351,1,1,2319.99
355,2022-02-16,16491,Canada,SO64352,1,1,2319.99
355,2022-02-28,17403,Canada,SO65371,1,1,2319.99
357,2022-02-02,16754,Canada,SO63474,1,1,2319.99
357,2022-02-28,13209,Canada,SO65491,1,1,2319.99
605,2022-02-10,26529,Canada,SO63988,1,1,539.99
605,2022-02-15,26533,Canada,SO64287,1,1,539.99
605,2022-02-16,26640,Canada,SO64367,1,1,539.99
606,2022-02-08,26373,Canada,SO63872,1,1,539.99
384,2022-02-28,20007,Canada,SO65448,1,1,1120.49
386,2022-02-15,19988,Canada,SO64288,1,1,1120.49
386,2022-02-21,20000,Canada,SO64725,1,1,1120.49
390,2022-02-01,19989,Canada,SO63415,1,1,1120.49
581,2022-02-04,17147,Canada,SO63614,1,1,1700.99
583,2022-02-17,17263,Canada,SO64445,1,1,1700.99
583,2022-02-26,17148,Canada,SO65017,1,1,1700.99
567,2022-02-19,24664,Canada,SO64601,1,1,742.35
578,2022-02-20,23830,Canada,SO64667,1,1,1214.85
573,2022-02-14,13418,Canada,SO64231,1,1,2384.07
573,2022-02-26,22268,Canada,SO65015,1,1,2384.07
575,2022-02-17,13908,Canada,SO64439,1,1,2384.07
561,2022-02-14,13660,Canada,SO64236,1,1,2384.07
562,2022-02-05,13460,Canada,SO63681,1,1,2384.07
562,2022-02-06,13440,Canada,SO63740,1,1,2384.07
563,2022-02-24,22251,Canada,SO64889,1,1,2384.07
564,2022-02-28,22373,Canada,SO65499,1,1,2384.07
225,2022-02-01,28986,Canada,SO63380,2,1,8.99
225,2022-02-01,17422,Canada,SO63401,5,1,8.99
225,2022-02-02,12959,Canada,SO63449,3,1,8.99
225,2022-02-04,14661,Canada,SO63575,3,1,8.99
225,2022-02-06,14566,Canada,SO63709,3,1,8.99
225,2022-02-06,19541,Canada,SO63714,4,1,8.99
225,2022-02-26,15943,Canada,SO64978,3,1,8.99
225,2022-02-27,28341,Canada,SO65043,2,1,8.99
225,2022-02-28,15402,Canada,SO65344,2,1,8.99
225,2022-02-28,15008,Canada,SO65348,3,1,8.99
225,2022-02-28,11740,Canada,SO65477,2,1,8.99
225,2022-02-16,11501,Canada,SO64313,2,1,8.99
225,2022-02-16,11276,Canada,SO64317,5,1,8.99
225,2022-02-16,28996,Canada,SO64326,2,1,8.99
225,2022-02-16,26318,Canada,SO64329,1,1,8.99
225,2022-02-21,11652,Canada,SO64698,5,1,8.99
225,2022-02-24,14871,Canada,SO64884,3,1,8.99
225,2022-02-07,18382,Canada,SO63780,3,1,8.99
225,2022-02-09,18355,Canada,SO63921,3,1,8.99
225,2022-02-11,12074,Canada,SO64021,3,1,8.99
225,2022-02-12,12140,Canada,SO64087,2,1,8.99
225,2022-02-13,29323,Canada,SO64138,1,1,8.99
484,2022-02-02,11203,Canada,SO63466,3,1,7.95
484,2022-02-04,23083,Canada,SO63577,5,1,7.95
484,2022-02-08,11262,Canada,SO63836,4,1,7.95
484,2022-02-08,21345,Canada,SO63851,2,1,7.95
484,2022-02-09,16000,Canada,SO63927,6,1,7.95
484,2022-02-12,26095,Canada,SO64089,3,1,7.95
484,2022-02-20,20085,Canada,SO64628,4,1,7.95
484,2022-02-28,16011,Canada,SO65133,3,1,7.95
484,2022-02-28,11262,Canada,SO65465,3,1,7.95
485,2022-02-01,17422,Canada,SO63401,1,1,21.98
485,2022-02-02,19827,Canada,SO63455,1,1,21.98
485,2022-02-04,23083,Canada,SO63577,2,1,21.98
485,2022-02-04,19001,Canada,SO63581,1,1,21.98
485,2022-02-04,18686,Canada,SO63582,1,1,21.98
485,2022-02-04,16837,Canada,SO63589,1,1,21.98
485,2022-02-26,16243,Canada,SO64995,1,1,21.98
485,2022-02-28,18756,Canada,SO65358,2,1,21.98
485,2022-02-28,15878,Canada,SO65369,1,1,21.98
485,2022-02-19,17680,Canada,SO64582,1,1,21.98
485,2022-02-20,17539,Canada,SO64650,1,1,21.98
485,2022-02-21,19648,Canada,SO64704,1,1,21.98
485,2022-02-21,16820,Canada,SO64712,2,1,21.98
485,2022-02-22,17551,Canada,SO64765,1,1,21.98
485,2022-02-26,22882,Canada,SO64979,2,1,21.98
485,2022-02-15,15572,Canada,SO64280,1,1,21.98
485,2022-02-16,21656,Canada,SO64333,1,1,21.98
485,2022-02-16,18884,Canada,SO64334,1,1,21.98
485,2022-02-16,16836,Canada,SO64351,2,1,21.98
485,2022-02-19,19828,Canada,SO64560,1,1,21.98
485,2022-02-19,18524,Canada,SO64579,1,1,21.98
485,2022-02-09,18055,Canada,SO63901,3,1,21.98
485,2022-02-09,18355,Canada,SO63921,1,1,21.98
485,2022-02-09,16000,Canada,SO63927,2,1,21.98
485,2022-02-10,21745,Canada,SO63968,1,1,21.98
485,2022-02-10,23458,Canada,SO63970,2,1,21.98
485,2022-02-11,13027,Canada,SO64036,2,1,21.98
485,2022-02-04,18523,Canada,SO63590,1,1,21.98
485,2022-02-04,16005,Canada,SO63592,1,1,21.98
485,2022-02-06,22366,Canada,SO63715,1,1,21.98
485,2022-02-06,15847,Canada,SO63726,1,1,21.98
485,2022-02-08,22100,Canada,SO63849,1,1,21.98
485,2022-02-08,21345,Canada,SO63851,1,1,21.98
467,2022-02-04,11176,Canada,SO63551,2,1,24.49
467,2022-02-04,14096,Canada,SO63565,1,1,24.49
467,2022-02-11,11502,Canada,SO64009,3,1,24.49
467,2022-02-16,26682,Canada,SO64331,3,1,24.49
467,2022-02-21,16820,Canada,SO64712,3,1,24.49
467,2022-02-28,11769,Canada,SO65109,4,1,24.49
467,2022-02-28,16011,Canada,SO65133,4,1,24.49
467,2022-02-28,13318,Canada,SO65410,3,1,24.49
465,2022-02-02,11200,Canada,SO63431,2,1,24.49
465,2022-02-03,11287,Canada,SO63498,2,1,24.49
465,2022-02-11,11185,Canada,SO64008,2,1,24.49
465,2022-02-20,11212,Canada,SO64626,3,1,24.49
465,2022-02-20,17539,Canada,SO64650,4,1,24.49
465,2022-02-23,12880,Canada,SO64814,1,1,24.49
465,2022-02-26,22882,Canada,SO64979,4,1,24.49
465,2022-02-26,17148,Canada,SO65017,3,1,24.49
463,2022-02-01,16009,Canada,SO63379,1,1,24.49
463,2022-02-04,16005,Canada,SO63592,3,1,24.49
463,2022-02-07,11300,Canada,SO63771,2,1,24.49
463,2022-02-14,14084,Canada,SO64191,3,1,24.49
463,2022-02-16,16836,Canada,SO64351,3,1,24.49
463,2022-02-28,11711,Canada,SO65471,3,1,24.49
217,2022-02-02,11200,Canada,SO63431,1,1,34.99
217,2022-02-03,11185,Canada,SO63497,3,1,34.99
217,2022-02-03,11091,Canada,SO63516,3,1,34.99
217,2022-02-06,22366,Canada,SO63715,2,1,34.99
217,2022-02-09,14244,Canada,SO63900,3,1,34.99
217,2022-02-09,11185,Canada,SO63905,2,1,34.99
217,2022-02-27,11200,Canada,SO65038,3,1,34.99
217,2022-02-28,11769,Canada,SO65109,3,1,34.99
217,2022-02-28,13491,Canada,SO65351,2,1,34.99
217,2022-02-16,11276,Canada,SO64317,3,1,34.99
217,2022-02-16,21656,Canada,SO64333,2,1,34.99
217,2022-02-18,14904,Canada,SO64481,3,1,34.99
217,2022-02-26,11211,Canada,SO64949,1,1,34.99
217,2022-02-26,14765,Canada,SO64996,3,1,34.99
217,2022-02-12,11185,Canada,SO64079,3,1,34.99
217,2022-02-12,14480,Canada,SO64083,3,1,34.99
217,2022-02-14,21916,Canada,SO64203,2,1,34.99
217,2022-02-15,15879,Canada,SO64265,3,1,34.99
222,2022-02-02,17482,Canada,SO63445,3,1,34.99
222,2022-02-03,11287,Canada,SO63498,1,1,34.99
222,2022-02-03,11632,Canada,SO63510,2,1,34.99
222,2022-02-06,19541,Canada,SO63714,2,1,34.99
222,2022-02-10,24755,Canada,SO63967,2,1,34.99
222,2022-02-14,11501,Canada,SO64178,3,1,34.99
222,2022-02-16,26682,Canada,SO64331,2,1,34.99
222,2022-02-19,17680,Canada,SO64582,2,1,34.99
222,2022-02-21,11652,Canada,SO64698,3,1,34.99
222,2022-02-25,20441,Canada,SO64919,2,1,34.99
222,2022-02-26,16678,Canada,SO65000,4,1,34.99
222,2022-02-28,22026,Canada,SO65355,2,1,34.99
214,2022-02-02,13143,Canada,SO63472,2,1,34.99
214,2022-02-04,11519,Canada,SO63569,3,1,34.99
214,2022-02-05,14091,Canada,SO63638,3,1,34.99
214,2022-02-05,22545,Canada,SO63650,2,1,34.99
214,2022-02-06,11500,Canada,SO63706,2,1,34.99
214,2022-02-10,21745,Canada,SO63968,4,1,34.99
214,2022-02-23,11223,Canada,SO64809,3,1,34.99
214,2022-02-26,11330,Canada,SO64950,1,1,34.99
214,2022-02-26,15874,Canada,SO64975,3,1,34.99
214,2022-02-28,14480,Canada,SO65487,3,1,34.99
214,2022-02-11,11185,Canada,SO64008,1,1,34.99
214,2022-02-15,19988,Canada,SO64288,2,1,34.99
214,2022-02-16,14291,Canada,SO64347,4,1,34.99
214,2022-02-16,16098,Canada,SO64355,4,1,34.99
214,2022-02-16,26640,Canada,SO64367,4,1,34.99
214,2022-02-21,19648,Canada,SO64704,2,1,34.99
487,2022-02-01,23208,Canada,SO63385,2,1,54.99
487,2022-02-05,16103,Canada,SO63668,2,1,54.99
487,2022-02-06,14566,Canada,SO63709,4,1,54.99
