PID,Order Date,Customer Key,Sales Territory Region,Sales Order Number,Sales Order Line Number,Order Quantity,Unit Price
478,2022-05-01,19830,Canada,SO69837,3,1,9.99
478,2022-05-02,16089,Canada,SO69884,1,1,9.99
478,2022-05-02,15872,Canada,SO69886,1,1,9.99
478,2022-05-02,16646,Canada,SO69908,2,1,9.99
478,2022-05-03,11276,Canada,SO69965,1,1,9.99
478,2022-05-04,13095,Canada,SO70043,1,1,9.99
478,2022-05-28,11861,Canada,SO71721,2,1,9.99
478,2022-05-28,18922,Canada,SO71744,3,1,9.99
478,2022-05-29,20519,Canada,SO71973,2,1,9.99
478,2022-05-30,13707,Canada,SO72018,1,1,9.99
478,2022-05-19,11833,Canada,SO71118,1,1,9.99
478,2022-05-21,13096,Canada,SO71246,4,1,9.99
478,2022-05-21,19855,Canada,SO71251,2,1,9.99
478,2022-05-24,14582,Canada,SO71458,3,1,9.99
478,2022-05-27,18951,Canada,SO71672,2,1,9.99
478,2022-05-28,15157,Canada,SO71720,1,1,9.99
478,2022-05-14,12158,Canada,SO70775,1,1,9.99
478,2022-05-16,13290,Canada,SO70891,1,1,9.99
478,2022-05-16,18961,Canada,SO70915,2,1,9.99
478,2022-05-17,18826,Canada,SO70984,3,1,9.99
478,2022-05-18,16124,Canada,SO71058,2,1,9.99
478,2022-05-19,14586,Canada,SO71117,2,1,9.99
478,2022-05-10,13096,Canada,SO70482,1,1,9.99
478,2022-05-10,18839,Canada,SO70506,2,1,9.99
478,2022-05-11,13851,Canada,SO70568,3,1,9.99
478,2022-05-12,14282,Canada,SO70619,1,1,9.99
478,2022-05-13,15172,Canada,SO70691,2,1,9.99
478,2022-05-14,14359,Canada,SO70774,1,1,9.99
478,2022-05-05,14658,Canada,SO70113,1,1,9.99
478,2022-05-05,16123,Canada,SO70132,2,1,9.99
478,2022-05-07,12919,Canada,SO70269,1,1,9.99
478,2022-05-08,13936,Canada,SO70331,2,1,9.99
478,2022-05-08,19844,Canada,SO70350,2,1,9.99
478,2022-05-09,16071,Canada,SO70395,1,1,9.99
479,2022-05-02,15391,Canada,SO69930,2,1,8.99
479,2022-05-09,21710,Canada,SO70441,3,1,8.99
479,2022-05-14,20546,Canada,SO70811,2,1,8.99
479,2022-05-20,17656,Canada,SO71207,2,1,8.99
479,2022-05-23,17861,Canada,SO71420,2,1,8.99
479,2022-05-26,21727,Canada,SO71614,2,1,8.99
479,2022-05-27,28069,Canada,SO71681,2,1,8.99
479,2022-05-30,18362,Canada,SO72054,2,1,8.99
598,2022-05-18,16124,Canada,SO71058,1,1,539.99
592,2022-05-05,16123,Canada,SO70132,1,1,564.99
595,2022-05-23,16121,Canada,SO71405,1,1,564.99
587,2022-05-15,15291,Canada,SO70851,1,1,769.49
589,2022-05-06,12031,Canada,SO70216,1,1,769.49
590,2022-05-20,15323,Canada,SO71182,1,1,769.49
359,2022-05-02,18972,Canada,SO69916,1,1,2294.99
359,2022-05-10,19746,Canada,SO70503,1,1,2294.99
359,2022-05-16,13711,Canada,SO70914,1,1,2294.99
