PID,Order Date,Customer Key,Sales Territory Region,Sales Order Number,Sales Order Line Number,Order Quantity,Unit Price
478,2022-01-02,16948,Canada,SO61394,1,1,9.99
478,2022-01-03,15572,Canada,SO61453,2,1,9.99
478,2022-01-03,14265,Canada,SO61454,2,1,9.99
478,2022-01-04,14574,Canada,SO61504,1,1,9.99
478,2022-01-05,16213,Canada,SO61560,1,1,9.99
478,2022-01-06,11223,Canada,SO61614,5,1,9.99
478,2022-01-23,12902,Canada,SO62665,2,1,9.99
478,2022-01-25,15536,Canada,SO62781,1,1,9.99
478,2022-01-25,22128,Canada,SO62803,2,1,9.99
478,2022-01-26,22118,Canada,SO62853,2,1,9.99
478,2022-01-27,11300,Canada,SO62896,4,1,9.99
478,2022-01-15,19801,Canada,SO62198,3,1,9.99
478,2022-01-15,13206,Canada,SO62208,4,1,9.99
478,2022-01-16,15859,Canada,SO62255,1,1,9.99
478,2022-01-20,12203,Canada,SO62489,1,1,9.99
478,2022-01-22,16247,Canada,SO62609,4,1,9.99
478,2022-01-23,16950,Canada,SO62662,3,1,9.99
478,2022-01-13,14370,Canada,SO62044,1,1,9.99
478,2022-01-13,14091,Canada,SO62045,1,1,9.99
478,2022-01-13,16731,Canada,SO62063,2,1,9.99
478,2022-01-14,21726,Canada,SO62115,3,1,9.99
478,2022-01-14,22117,Canada,SO62130,3,1,9.99
478,2022-01-15,16247,Canada,SO62190,1,1,9.99
478,2022-01-06,15197,Canada,SO61615,1,1,9.99
478,2022-01-06,12914,Canada,SO61636,2,1,9.99
478,2022-01-08,13708,Canada,SO61743,1,1,9.99
478,2022-01-10,17374,Canada,SO61873,1,1,9.99
478,2022-01-11,17374,Canada,SO61946,3,1,9.99
478,2022-01-12,27633,Canada,SO61991,2,1,9.99
479,2022-01-03,19987,Canada,SO61477,2,1,8.99
479,2022-01-06,26321,Canada,SO61646,3,1,8.99
479,2022-01-07,13328,Canada,SO61723,3,1,8.99
479,2022-01-09,19874,Canada,SO61851,3,1,8.99
479,2022-01-10,17116,Canada,SO61918,3,1,8.99
479,2022-01-12,22234,Canada,SO62013,2,1,8.99
479,2022-01-24,19884,Canada,SO62746,2,1,8.99
479,2022-01-26,19704,Canada,SO62868,2,1,8.99
479,2022-01-27,11223,Canada,SO62875,1,1,8.99
479,2022-01-14,22247,Canada,SO62148,2,1,8.99
479,2022-01-18,12177,Canada,SO62388,2,1,8.99
479,2022-01-20,26113,Canada,SO62525,2,1,8.99
479,2022-01-23,16873,Canada,SO62685,2,1,8.99
479,2022-01-24,13343,Canada,SO62740,2,1,8.99
479,2022-01-24,16220,Canada,SO62745,2,1,8.99
599,2022-01-25,22128,Canada,SO62803,1,1,539.99
592,2022-01-26,22118,Canada,SO62853,1,1,564.99
593,2022-01-14,22117,Canada,SO62130,1,1,564.99
587,2022-01-28,14745,Canada,SO62981,1,1,769.49
588,2022-01-16,14631,Canada,SO62270,1,1,769.49
589,2022-01-12,14867,Canada,SO62001,1,1,769.49
590,2022-01-27,14640,Canada,SO62922,1,1,769.49
359,2022-01-07,15566,Canada,SO61714,1,1,2294.99
359,2022-01-08,12903,Canada,SO61770,1,1,2294.99
359,2022-01-22,15567,Canada,SO62619,1,1,2294.99
359,2022-01-28,12785,Canada,SO62985,1,1,2294.99
361,2022-01-19,15889,Canada,SO62444,1,1,2294.99
361,2022-01-29,12783,Canada,SO63045,1,1,2294.99
363,2022-01-04,15490,Canada,SO61521,1,1,2294.99
363,2022-01-11,15846,Canada,SO61953,1,1,2294.99
353,2022-01-12,15905,Canada,SO62004,1,1,2319.99
353,2022-01-23,12902,Canada,SO62665,1,1,2319.99
355,2022-01-11,15906,Canada,SO61949,1,1,2319.99
357,2022-01-02,12782,Canada,SO61415,1,1,2319.99
357,2022-01-10,15876,Canada,SO61902,1,1,2319.99
357,2022-01-05,15850,Canada,SO61580,1,1,2319.99
357,2022-01-06,12914,Canada,SO61636,1,1,2319.99
604,2022-01-20,26113,Canada,SO62525,1,1,539.99
604,2022-01-24,16220,Canada,SO62745,1,1,539.99
605,2022-01-04,26200,Canada,SO61530,1,1,539.99
584,2022-01-06,21621,Canada,SO61644,1,1,539.99
584,2022-01-06,26321,Canada,SO61646,1,1,539.99
584,2022-01-08,26040,Canada,SO61778,1,1,539.99
584,2022-01-09,26202,Canada,SO61849,1,1,539.99
584,2022-01-17,26115,Canada,SO62336,1,1,539.99
584,2022-01-23,16873,Canada,SO62685,1,1,539.99
382,2022-01-24,19884,Canada,SO62746,1,1,1120.49
382,2022-01-26,19704,Canada,SO62868,1,1,1120.49
384,2022-01-09,19874,Canada,SO61851,1,1,1120.49
386,2022-01-27,19829,Canada,SO62941,1,1,1120.49
388,2022-01-03,19987,Canada,SO61477,1,1,1120.49
388,2022-01-15,19681,Canada,SO62226,1,1,1120.49
581,2022-01-28,17034,Canada,SO62997,1,1,1700.99
582,2022-01-06,17143,Canada,SO61651,1,1,1700.99
582,2022-01-10,17116,Canada,SO61918,1,1,1700.99
583,2022-01-15,17025,Canada,SO62227,2,1,1700.99
578,2022-01-04,23731,Canada,SO61527,1,1,1214.85
578,2022-01-04,23829,Canada,SO61529,1,1,1214.85
579,2022-01-12,23819,Canada,SO62011,1,1,1214.85
560,2022-01-04,23730,Canada,SO61526,1,1,1214.85
573,2022-01-14,22247,Canada,SO62148,1,1,2384.07
574,2022-01-07,12193,Canada,SO61725,1,1,2384.07
575,2022-01-09,13345,Canada,SO61845,1,1,2384.07
576,2022-01-02,13284,Canada,SO61421,2,1,2384.07
576,2022-01-07,13328,Canada,SO61723,1,1,2384.07
576,2022-01-31,22252,Canada,SO63353,1,1,2384.07
561,2022-01-12,22234,Canada,SO62013,1,1,2384.07
561,2022-01-18,13101,Canada,SO62386,1,1,2384.07
561,2022-01-18,12177,Canada,SO62388,1,1,2384.07
561,2022-01-23,12154,Canada,SO62683,1,1,2384.07
562,2022-01-03,13366,Canada,SO61475,1,1,2384.07
562,2022-01-26,12710,Canada,SO62867,1,1,2384.07
563,2022-01-02,12986,Canada,SO61422,1,1,2384.07
563,2022-01-21,13249,Canada,SO62568,1,1,2384.07
564,2022-01-24,13343,Canada,SO62740,1,1,2384.07
225,2022-01-02,20740,Canada,SO61401,2,1,8.99
225,2022-01-02,12782,Canada,SO61415,4,1,8.99
225,2022-01-02,13284,Canada,SO61421,1,1,8.99
225,2022-01-06,17143,Canada,SO61651,3,1,8.99
225,2022-01-09,28021,Canada,SO61805,2,1,8.99
225,2022-01-14,11277,Canada,SO62088,1,1,8.99
225,2022-01-25,22128,Canada,SO62803,3,1,8.99
225,2022-01-26,11520,Canada,SO62829,2,1,8.99
225,2022-01-28,14745,Canada,SO62981,4,1,8.99
225,2022-01-29,11287,Canada,SO63003,1,1,8.99
225,2022-01-30,11185,Canada,SO63072,2,1,8.99
225,2022-01-31,11519,Canada,SO63304,3,1,8.99
225,2022-01-19,28992,Canada,SO62421,1,1,8.99
225,2022-01-22,11091,Canada,SO62597,3,1,8.99
225,2022-01-22,16247,Canada,SO62609,3,1,8.99
225,2022-01-24,16220,Canada,SO62745,4,1,8.99
225,2022-01-25,25209,Canada,SO62784,4,1,8.99
225,2022-01-25,26474,Canada,SO62785,2,1,8.99
225,2022-01-15,17422,Canada,SO62193,2,1,8.99
225,2022-01-15,13206,Canada,SO62208,5,1,8.99
225,2022-01-15,17025,Canada,SO62227,1,1,8.99
225,2022-01-16,14631,Canada,SO62270,3,1,8.99
225,2022-01-18,27230,Canada,SO62360,2,1,8.99
225,2022-01-18,12177,Canada,SO62388,4,1,8.99
484,2022-01-02,11262,Canada,SO61385,2,1,7.95
484,2022-01-10,17374,Canada,SO61873,4,1,7.95
484,2022-01-13,11507,Canada,SO62022,1,1,7.95
484,2022-01-14,11505,Canada,SO62089,1,1,7.95
484,2022-01-16,13201,Canada,SO62258,2,1,7.95
484,2022-01-19,11276,Canada,SO62412,3,1,7.95
484,2022-01-27,14640,Canada,SO62922,4,1,7.95
484,2022-01-30,20498,Canada,SO63085,2,1,7.95
484,2022-01-30,12077,Canada,SO63094,4,1,7.95
484,2022-01-31,18756,Canada,SO63309,3,1,7.95
484,2022-01-31,27451,Canada,SO63315,2,1,7.95
484,2022-01-31,17409,Canada,SO63331,2,1,7.95
484,2022-01-22,15942,Canada,SO62612,2,1,7.95
484,2022-01-22,15567,Canada,SO62619,4,1,7.95
484,2022-01-23,13920,Canada,SO62661,3,1,7.95
484,2022-01-24,13423,Canada,SO62715,2,1,7.95
484,2022-01-24,13343,Canada,SO62740,3,1,7.95
484,2022-01-25,11331,Canada,SO62775,3,1,7.95
485,2022-01-01,16717,Canada,SO61353,1,1,21.98
485,2022-01-02,20740,Canada,SO61401,1,1,21.98
485,2022-01-02,12782,Canada,SO61415,2,1,21.98
485,2022-01-04,11277,Canada,SO61499,3,1,21.98
485,2022-01-05,18944,Canada,SO61562,1,1,21.98
485,2022-01-05,17371,Canada,SO61575,1,1,21.98
485,2022-01-28,20341,Canada,SO62971,1,1,21.98
485,2022-01-29,12783,Canada,SO63045,4,1,21.98
485,2022-01-31,17409,Canada,SO63331,1,1,21.98
485,2022-01-23,16950,Canada,SO62662,1,1,21.98
485,2022-01-25,16380,Canada,SO62800,1,1,21.98
485,2022-01-25,19662,Canada,SO62801,1,1,21.98
485,2022-01-26,16666,Canada,SO62847,1,1,21.98
485,2022-01-28,29047,Canada,SO62966,2,1,21.98
485,2022-01-28,26527,Canada,SO62970,2,1,21.98
485,2022-01-20,18685,Canada,SO62494,1,1,21.98
485,2022-01-20,20082,Canada,SO62495,1,1,21.98
485,2022-01-22,18411,Canada,SO62604,1,1,21.98
485,2022-01-22,16247,Canada,SO62609,1,1,21.98
485,2022-01-22,15942,Canada,SO62612,1,1,21.98
485,2022-01-22,15567,Canada,SO62619,2,1,21.98
485,2022-01-14,21726,Canada,SO62115,2,1,21.98
485,2022-01-15,19801,Canada,SO62198,1,1,21.98
485,2022-01-15,13206,Canada,SO62208,3,1,21.98
485,2022-01-15,15974,Canada,SO62209,1,1,21.98
485,2022-01-16,12892,Canada,SO62251,3,1,21.98
485,2022-01-17,16097,Canada,SO62329,1,1,21.98
485,2022-01-10,15876,Canada,SO61902,2,1,21.98
485,2022-01-11,17374,Canada,SO61946,1,1,21.98
485,2022-01-11,15906,Canada,SO61949,2,1,21.98
485,2022-01-12,18081,Canada,SO61994,1,1,21.98
485,2022-01-12,15905,Canada,SO62004,2,1,21.98
485,2022-01-13,16731,Canada,SO62063,1,1,21.98
485,2022-01-06,11223,Canada,SO61614,3,1,21.98
485,2022-01-07,18927,Canada,SO61688,1,1,21.98
485,2022-01-07,15566,Canada,SO61714,2,1,21.98
485,2022-01-10,21447,Canada,SO61883,1,1,21.98
485,2022-01-10,14341,Canada,SO61897,3,1,21.98
485,2022-01-10,15864,Canada,SO61898,1,1,21.98
467,2022-01-03,11215,Canada,SO61455,2,1,24.49
467,2022-01-04,11277,Canada,SO61499,5,1,24.49
467,2022-01-07,15566,Canada,SO61714,5,1,24.49
467,2022-01-15,15974,Canada,SO62209,2,1,24.49
467,2022-01-15,19681,Canada,SO62226,3,1,24.49
467,2022-01-16,11277,Canada,SO62253,4,1,24.49
467,2022-01-20,11500,Canada,SO62491,2,1,24.49
467,2022-01-23,12136,Canada,SO62660,4,1,24.49
467,2022-01-23,16873,Canada,SO62685,3,1,24.49
467,2022-01-25,11223,Canada,SO62778,2,1,24.49
467,2022-01-28,29047,Canada,SO62966,3,1,24.49
467,2022-01-31,27451,Canada,SO63315,3,1,24.49
465,2022-01-02,16948,Canada,SO61394,4,1,24.49
465,2022-01-05,19224,Canada,SO61559,3,1,24.49
465,2022-01-26,16666,Canada,SO62847,3,1,24.49
463,2022-01-03,16506,Canada,SO61446,3,1,24.49
463,2022-01-03,11642,Canada,SO61451,4,1,24.49
463,2022-01-03,12444,Canada,SO61461,4,1,24.49
463,2022-01-04,14574,Canada,SO61504,4,1,24.49
463,2022-01-04,15490,Canada,SO61521,5,1,24.49
463,2022-01-09,13345,Canada,SO61845,4,1,24.49
463,2022-01-11,17410,Canada,SO61934,3,1,24.49
463,2022-01-20,20096,Canada,SO62487,2,1,24.49
463,2022-01-27,11223,Canada,SO62875,4,1,24.49
463,2022-01-30,11506,Canada,SO63083,2,1,24.49
217,2022-01-02,16948,Canada,SO61394,2,1,34.99
217,2022-01-03,11253,Canada,SO61430,1,1,34.99
217,2022-01-03,15572,Canada,SO61453,3,1,34.99
217,2022-01-04,11277,Canada,SO61499,4,1,34.99
217,2022-01-04,15490,Canada,SO61521,4,1,34.99
217,2022-01-04,23731,Canada,SO61527,2,1,34.99
217,2022-01-28,13988,Canada,SO62979,3,1,34.99
217,2022-01-30,12056,Canada,SO63077,3,1,34.99
217,2022-01-31,22252,Canada,SO63353,2,1,34.99
217,2022-01-19,11922,Canada,SO62437,3,1,34.99
217,2022-01-20,12945,Canada,SO62507,4,1,34.99
217,2022-01-24,11642,Canada,SO62732,3,1,34.99
217,2022-01-25,14370,Canada,SO62799,3,1,34.99
217,2022-01-28,22371,Canada,SO62967,2,1,34.99
217,2022-01-10,11505,Canada,SO61866,3,1,34.99
217,2022-01-13,12196,Canada,SO62040,3,1,34.99
217,2022-01-16,12892,Canada,SO62251,4,1,34.99
217,2022-01-19,11215,Canada,SO62396,1,1,34.99
217,2022-01-05,11505,Canada,SO61552,2,1,34.99
217,2022-01-05,16213,Canada,SO61560,3,1,34.99
217,2022-01-06,11300,Canada,SO61611,3,1,34.99
217,2022-01-07,18927,Canada,SO61688,2,1,34.99
217,2022-01-08,26040,Canada,SO61778,2,1,34.99
222,2022-01-02,25328,Canada,SO61396,2,1,34.99
222,2022-01-02,12986,Canada,SO61422,4,1,34.99
222,2022-01-03,11642,Canada,SO61451,3,1,34.99
222,2022-01-03,13366,Canada,SO61475,2,1,34.99
222,2022-01-04,18449,Canada,SO61502,3,1,34.99
222,2022-01-04,14574,Canada,SO61504,3,1,34.99
222,2022-01-26,12710,Canada,SO62867,2,1,34.99
222,2022-01-27,11300,Canada,SO62876,1,1,34.99
222,2022-01-31,25147,Canada,SO63311,2,1,34.99
222,2022-01-21,11185,Canada,SO62543,2,1,34.99
222,2022-01-21,11808,Canada,SO62547,2,1,34.99
222,2022-01-23,23284,Canada,SO62652,2,1,34.99
222,2022-01-23,12154,Canada,SO62683,2,1,34.99
222,2022-01-25,25209,Canada,SO62784,2,1,34.99
222,2022-01-26,16666,Canada,SO62847,2,1,34.99
222,2022-01-13,22144,Canada,SO62051,2,1,34.99
222,2022-01-14,22285,Canada,SO62114,2,1,34.99
222,2022-01-16,11277,Canada,SO62253,3,1,34.99
222,2022-01-17,16097,Canada,SO62329,2,1,34.99
222,2022-01-19,12430,Canada,SO62435,3,1,34.99
222,2022-01-20,20082,Canada,SO62495,2,1,34.99
222,2022-01-05,19224,Canada,SO61559,4,1,34.99
222,2022-01-05,18944,Canada,SO61562,2,1,34.99
222,2022-01-09,23253,Canada,SO61812,2,1,34.99
